,VideoID,Start,End,WorkerID,Source,AnnotationTime,Language,Description
775,ByGspTdA1ug,16,24,605851,unverified,99,English,A man pushing a cat through floor
776,ByGspTdA1ug,16,24,389584,unverified,31,English,A man wipes the floor with a nonchalant cat.
777,ByGspTdA1ug,16,24,257003,unverified,102,English,A person is pushing a sleeping cat along the corridor.
778,ByGspTdA1ug,16,24,109153,unverified,17,English,A women is sliding a cat
779,ByGspTdA1ug,16,24,948244,unverified,46,English,A man is pushing a cat around the wood floor.
780,ByGspTdA1ug,16,24,976577,unverified,113,English,boy is cleaning floor with the cat
781,ByGspTdA1ug,16,24,860525,unverified,177,English,A MAN IS SWEEPING A CAT ON FLOOR.
782,ByGspTdA1ug,16,24,794301,unverified,79,English,A man is shifting a cat over the floor.
783,ByGspTdA1ug,16,24,160707,unverified,42,English,A cat enjoying its ride sleeping on the fine floor
784,ByGspTdA1ug,16,24,135621,unverified,93,English,There is a man pushing a cat across a wooden floor while the cat lies limp.
785,ByGspTdA1ug,16,24,502429,unverified,163,English,A man is sliding a cat on the floor.
786,ByGspTdA1ug,16,24,147587,unverified,169,English,A person is playing with a cat.
787,ByGspTdA1ug,16,24,230966,unverified,185,English,Boy cleaning the floor with the cat.
788,ByGspTdA1ug,16,24,922727,unverified,57,English,A cat is being pushed across the floor by a man.
789,ByGspTdA1ug,16,24,275759,unverified,73,English,A person is dragging a cat over the floor.
790,ByGspTdA1ug,16,24,387131,unverified,26,English,This man is pushing a cat across the floor.
791,ByGspTdA1ug,16,24,455199,unverified,56,English,cat is very happy
792,ByGspTdA1ug,16,24,297776,unverified,36,English,A person pushes a cat across a wood floor.
793,ByGspTdA1ug,16,24,147492,unverified,65,English,Someone slides a cat across a wooden floor.
794,ByGspTdA1ug,16,24,844963,unverified,284,English,A man is sliding a cat across a polished floor.
795,ByGspTdA1ug,16,24,155632,unverified,100,English,A man dusts his wood floor with his cat.
796,ByGspTdA1ug,16,24,223451,unverified,46,English,A guy is pushing a cat lying on the floor.
797,ByGspTdA1ug,16,24,358551,unverified,121,English,A man is moving his cat on the floor.
798,ByGspTdA1ug,16,24,505632,unverified,72,English,"The owner of the cat, used the cat to mop the floor."
799,ByGspTdA1ug,16,24,612493,unverified,108,English,A women is stressing acat.
800,ByGspTdA1ug,16,24,277558,unverified,54,English,A lady is dragging a lying cat
801,ByGspTdA1ug,16,24,295615,unverified,65,English,"A man is pushing a cat, who is laying on his side, across the floor and down the hall."
802,ByGspTdA1ug,16,24,481414,unverified,54,English,A person is sliding a cat across the floor.
803,ByGspTdA1ug,16,24,285931,unverified,21,English,A man pushes a cat across the floor like a dust mop.
804,ByGspTdA1ug,16,24,294348,unverified,176,English,The young man is sliding a cat across the wooden floor.
805,ByGspTdA1ug,16,24,615204,unverified,44,English,A man is pushing a cat along the floor.
806,ByGspTdA1ug,16,24,963466,unverified,138,English,A man is playing with the cat.
807,ByGspTdA1ug,16,24,535287,unverified,278,English,A man pushes a cat across a hardwood floor.
808,ByGspTdA1ug,16,24,625932,unverified,95,English,A cat is being slid around the floor.
809,ByGspTdA1ug,16,24,553931,unverified,30,English,A man is pushing a cat along the wooden floor.
810,-_hbPLsZvvo,323,328,651813,clean,9,English,A man is arranging sushi.
811,-_hbPLsZvvo,323,328,374994,clean,33,English,A person is arranging food on a dish.
812,-_hbPLsZvvo,323,328,825347,clean,16,English,A person is making a hot dog piece look like an octopus.
813,-_hbPLsZvvo,323,328,159786,clean,363,English,A woman arranges a food dish.
814,-_hbPLsZvvo,323,328,807872,clean,21,English,A woman cuts a squid.
815,-_hbPLsZvvo,323,328,682611,clean,94,English,A woman is adding eyes to squash cut into ghost-like pieces.
816,-_hbPLsZvvo,323,328,181773,clean,291,English,A woman is arranging some food and decorating it.
817,-_hbPLsZvvo,323,328,275759,clean,34,English,A woman is decorating some food.
818,-_hbPLsZvvo,323,328,617730,clean,82,English,A woman is preparing a plate of food.
819,-_hbPLsZvvo,323,328,155632,clean,20,English,A woman is preparing food.
820,-_hbPLsZvvo,323,328,772960,clean,335,English,"A woman places sesame seeds as eyes, on an octopus-shaped sausage placed on a small white tray."
821,-_hbPLsZvvo,323,328,297776,clean,78,English,A woman prepares a sushi tray.
822,-_hbPLsZvvo,323,328,615204,clean,58,English,Sesame seed eyes are added to a sausage cut to look like an octopus.
823,-_hbPLsZvvo,323,328,135621,clean,86,English,Someone is decorating a cut piece of sausage with eyes.
824,-_hbPLsZvvo,323,328,922727,clean,50,English,Someone is decorating food on a plate.
825,-_hbPLsZvvo,323,328,553931,clean,24,English,Someone made the sushi look like an octopus.
826,-_hbPLsZvvo,323,328,309959,clean,25,English,The lady made the sushi look like an octopus.
827,-_hbPLsZvvo,323,328,762891,clean,21,English,The woman is garnishing vegetables.
828,-_hbPLsZvvo,323,328,132982,unverified,110,English,"A woman garnish a Bento dish in the serving plate,"
829,-_hbPLsZvvo,323,328,840635,unverified,39,English,A woman is putting a vegetable on a plate.
830,-_hbPLsZvvo,323,328,965612,unverified,136,English,the person is showing how to make bento
831,-_hbPLsZvvo,323,328,906649,unverified,49,English,A woman prepares a bento box.
832,-_hbPLsZvvo,323,328,707318,unverified,21,English,A person puts seeds on a hot dog.
833,-_hbPLsZvvo,323,328,318570,unverified,459,English,A person is placing the black thing on the food.
834,-_hbPLsZvvo,323,328,418656,unverified,56,English,A lady is decorating her dish.
835,-_hbPLsZvvo,323,328,741585,unverified,62,English,Someone put two sausages on a platter.
836,-_hbPLsZvvo,323,328,373663,unverified,462,English,Someone is preparing some food.
837,-_hbPLsZvvo,323,328,813710,unverified,46,English,A woman is preparing some bento.
838,-_hbPLsZvvo,323,328,919506,unverified,33,English,a man coking.
839,-_hbPLsZvvo,323,328,169072,unverified,49,English,somebody is decorating vegetables.
840,-_hbPLsZvvo,323,328,834331,unverified,43,English,A video on How to make Bento.
841,-_hbPLsZvvo,323,328,394339,unverified,62,English,A person making bento
842,-_hbPLsZvvo,323,328,357342,unverified,57,English,A woman plates an asian dish.
843,-_hbPLsZvvo,323,328,977945,unverified,180,English,A person making  Bento
844,-_hbPLsZvvo,323,328,947723,unverified,59,English,A woman adds eyes to a piece of food to make it look like an octopus.
845,-_hbPLsZvvo,323,328,161407,unverified,185,English,A plate with full of fruits are displayed
846,-_hbPLsZvvo,323,328,762891,unverified,18,English,The woman is garnishing the plate.
847,-_hbPLsZvvo,323,328,909965,unverified,330,English,How to make bento japanese boxed lunch.
848,6t0BpjwYKco,217,229,682611,clean,61,English,A woman seasons both sides of a pork chop.
849,6t0BpjwYKco,217,229,760882,clean,22,English,A woman is seasoning a pork chop.
850,6t0BpjwYKco,217,229,707318,clean,16,English,A woman seasons a pork chop.
851,6t0BpjwYKco,217,229,135621,clean,53,English,A woman is grinding black pepper onto a pork chop.
852,6t0BpjwYKco,217,229,280252,clean,47,English,A woman is spreading spices on a meat.
853,6t0BpjwYKco,217,229,275759,clean,35,English,A woman is sprinkling pepper and salt over pork meat.
854,6t0BpjwYKco,217,229,374994,clean,13,English,A woman is seasoning meat.
855,6t0BpjwYKco,217,229,297776,clean,37,English,A woman seasons a piece of raw meat.
856,6t0BpjwYKco,217,229,373663,clean,23,English,A woman is seasoning some meat.
857,6t0BpjwYKco,217,229,155632,clean,104,English,A woman is seasoning a pork chop.
858,6t0BpjwYKco,217,229,169605,clean,15,English,A woman is seasoning steak.
859,6t0BpjwYKco,217,229,617730,clean,19,English,A woman is seasoning a piece of meat.
860,6t0BpjwYKco,217,229,896610,clean,34,English,A woman is sprinkling salt and pepper on a pork loin.
861,6t0BpjwYKco,217,229,309959,clean,14,English,The lady seasoned the meatn.
862,6t0BpjwYKco,217,229,762891,clean,22,English,The woman is seasoning the pork chop.
863,6t0BpjwYKco,217,229,675312,clean,59,English,A woman is grinding salt and pepper onto a pork chop.
864,6t0BpjwYKco,217,229,807872,clean,20,English,A woman seasons some meat.
865,6t0BpjwYKco,217,229,553931,clean,14,English,The lady seasoned the meat.
866,6t0BpjwYKco,217,229,965612,unverified,64,English,the women is cooking
867,6t0BpjwYKco,217,229,949760,unverified,59,English,A woman is spreading the pepper in the fish
868,6t0BpjwYKco,217,229,318570,unverified,141,English,a lady is putting the salt on the meat.
869,6t0BpjwYKco,217,229,257511,unverified,22,English,A woman is adding seasonings to a piece of meat.
870,6t0BpjwYKco,217,229,741585,unverified,25,English,A woman is putting spices on a piece of meat.
871,6t0BpjwYKco,217,229,599728,unverified,216,English,a lady making a dish in the kitchen
872,6t0BpjwYKco,217,229,373663,unverified,25,English,A woman is seasoning some meat.
873,6t0BpjwYKco,217,229,120123,unverified,44,English,Cooking with the dog show demonstrates how to make Japanese curry with tomato.
874,6t0BpjwYKco,217,229,424928,unverified,36,English,A woman is seasoning a piece of meat.
875,6t0BpjwYKco,217,229,919506,unverified,22,English,a woman coking.
876,6t0BpjwYKco,217,229,617730,unverified,27,English,A woman is seasoning some meat.
877,6t0BpjwYKco,217,229,762891,unverified,13,English,The woman is seasoning the port chop.
878,6t0BpjwYKco,217,229,750723,unverified,51,English,anyone is making dish
879,6t0BpjwYKco,217,229,525230,unverified,50,English,clear detail for making katsu curry
880,6t0BpjwYKco,217,229,501877,unverified,21,English,A woman is seasoning meat.
881,MTkGPfMRXtc,5,21,548844,unverified,32,English,Rubber band trouble.
882,MTkGPfMRXtc,5,21,326919,unverified,62,English,A woman puts a rubberband on a stack of files.
883,MTkGPfMRXtc,5,21,310111,unverified,66,English,a women package in covers.
884,MTkGPfMRXtc,5,21,696912,unverified,54,English,The lady is tying up a bundle of files with a string.
885,MTkGPfMRXtc,5,21,605851,unverified,94,English,A woman tying bundle of papers.
886,MTkGPfMRXtc,5,21,389584,unverified,35,English,A woman ties together a stack of papers.
887,MTkGPfMRXtc,5,21,257003,unverified,114,English,A woman is packing some packets with rubber band.
888,MTkGPfMRXtc,5,21,109153,unverified,49,English,A women is trying to put a rubber band around a dozen of big envelopes
889,MTkGPfMRXtc,5,21,976577,unverified,47,English,girl tying bundle of envelopes
890,MTkGPfMRXtc,5,21,860525,unverified,83,English,A WOMAN IS TYING BUNNDELS OF ENVELOPS.
891,MTkGPfMRXtc,5,21,794301,unverified,121,English,A woman is wrapping a cord around a pack of letters.
892,MTkGPfMRXtc,5,21,160707,unverified,53,English,A office assistant trying to bundle up the letters
893,MTkGPfMRXtc,5,21,135621,unverified,108,English,A woman is tying together a bundle of manila envelopes.
894,MTkGPfMRXtc,5,21,502429,unverified,183,English,A woman is tying a bundle of envelops with string.
895,MTkGPfMRXtc,5,21,147587,unverified,67,English,A lady is binding packets.
896,MTkGPfMRXtc,5,21,230966,unverified,118,English,She is trying to tying up the bundles of envelope.
897,MTkGPfMRXtc,5,21,922727,unverified,54,English,A woman is putting a rubber band on mail.
898,MTkGPfMRXtc,5,21,275759,unverified,100,English,A woman is tying files.
899,MTkGPfMRXtc,5,21,387131,unverified,41,English,The woman is tying envelopes together with a rubber band.
900,MTkGPfMRXtc,5,21,455199,unverified,90,English,a women ready in package
901,MTkGPfMRXtc,5,21,297776,unverified,47,English,A woman ties a bundle of envelopes together.
902,MTkGPfMRXtc,5,21,147492,unverified,56,English,A woman in an office put a rubber band around a stack of items.
903,MTkGPfMRXtc,5,21,649657,unverified,646,English,people working in lab
904,MTkGPfMRXtc,5,21,844963,unverified,131,English,A woman is binding a few packetts with a rubber band.
905,MTkGPfMRXtc,5,21,155632,unverified,77,English,A woman wraps a stack of envelopes with a rubber band.
906,MTkGPfMRXtc,5,21,399763,unverified,61,English,a woman tying a bundle of covers
907,MTkGPfMRXtc,5,21,223451,unverified,130,English,A lady is tying a bundle of parcels.
908,MTkGPfMRXtc,5,21,358551,unverified,102,English,A woman is binding some of files.
909,MTkGPfMRXtc,5,21,505632,unverified,81,English,"The lady is stacking pile of covers, with the help of thread."
910,MTkGPfMRXtc,5,21,550906,unverified,81,English,A woman struggling to wrap a stack of envelopes at a office.
911,MTkGPfMRXtc,5,21,612493,unverified,78,English,A woman is banding documents with rubber.
912,MTkGPfMRXtc,5,21,295615,unverified,110,English,A woman is putting an elastic around a bundle of mail.
913,MTkGPfMRXtc,5,21,481414,unverified,110,English,A woman is attempting to properly fit a string over a stack of documents.
914,MTkGPfMRXtc,5,21,285931,unverified,28,English,A woman binds a stack of papers.
915,MTkGPfMRXtc,5,21,294348,unverified,108,English,The woman is tying envelopes together.
916,MTkGPfMRXtc,5,21,615204,unverified,212,English,A woman puts a big rubber band around a stack of envelops and files.
917,MTkGPfMRXtc,5,21,963466,unverified,698,English,A woman is binding packets.
918,MTkGPfMRXtc,5,21,625932,unverified,95,English,A woman is trying to bundle together several pieces of mail.
919,MTkGPfMRXtc,5,21,804759,unverified,69,English,A woman is having difficulty bundling some business envelopes
920,MTkGPfMRXtc,5,21,553931,unverified,39,English,A lady is rubber banding a pile of padded envelopes for mailing.
921,aeA-HN7BMdo,34,41,550906,clean,48,English,a women cutting broccoli up
922,aeA-HN7BMdo,34,41,297776,clean,48,English,A person cuts up a stalk of broccoli.
923,aeA-HN7BMdo,34,41,159786,clean,193,English,A woman chops a head of broccoli.
924,aeA-HN7BMdo,34,41,807872,clean,18,English,A woman cuts up broccoli.
925,aeA-HN7BMdo,34,41,772960,clean,133,English,A woman first cuts the stem and then chops a broccoli flowerette into smaller pieces.
926,aeA-HN7BMdo,34,41,374994,clean,26,English,A woman is chopping broccoli with a knife.
927,aeA-HN7BMdo,34,41,651813,clean,15,English,A woman is chopping broccoli.
928,aeA-HN7BMdo,34,41,825347,clean,20,English,A woman is chopping broccoli.
929,aeA-HN7BMdo,34,41,252681,clean,14,English,A woman is chopping broccoli.
930,aeA-HN7BMdo,34,41,135621,clean,85,English,A woman is cutting a stalk of broccoli into small pieces.
931,aeA-HN7BMdo,34,41,280252,clean,75,English,A woman is cutting broccoli with a knife.
932,aeA-HN7BMdo,34,41,155632,clean,24,English,A woman is cutting broccoli.
933,aeA-HN7BMdo,34,41,760882,clean,33,English,A woman is cutting broccoli.
934,aeA-HN7BMdo,34,41,615204,clean,31,English,A woman is cutting broccoli.
935,aeA-HN7BMdo,34,41,435773,clean,47,English,A woman is cutting up a stalk of broccoli.
936,aeA-HN7BMdo,34,41,275759,clean,37,English,A woman is slicing cauliflower.
937,aeA-HN7BMdo,34,41,922727,clean,29,English,Broccoli is being chopped.
938,aeA-HN7BMdo,34,41,553931,clean,21,English,The lady chopped onions and broccoli.
939,aeA-HN7BMdo,34,41,309959,clean,17,English,The lady cut up broccoli.
940,aeA-HN7BMdo,34,41,762891,clean,25,English,The woman is cutting broccoli.
941,aeA-HN7BMdo,34,41,108687,unverified,31,English,A woman is cutting food.
942,aeA-HN7BMdo,34,41,840635,unverified,90,English,A woman is cutting up some brocolli.
943,aeA-HN7BMdo,34,41,965612,unverified,57,English,the women is cooking with dogs
944,aeA-HN7BMdo,34,41,343525,unverified,26,English,Someone is slicing broccoli.
945,aeA-HN7BMdo,34,41,799001,unverified,16,English,A woman is cutting broccoli.
946,aeA-HN7BMdo,34,41,807741,unverified,188,English,the lady is cooking with the dog.
947,aeA-HN7BMdo,34,41,707318,unverified,16,English,A woman chops broccoli.
948,aeA-HN7BMdo,34,41,318570,unverified,148,English,a lady is cutting the cauliflower using knife.
949,aeA-HN7BMdo,34,41,371782,unverified,110,English,A man is cooking egg.
950,aeA-HN7BMdo,34,41,418656,unverified,64,English,A lady is cutting a vegetable.
951,aeA-HN7BMdo,34,41,257511,unverified,33,English,A woman is cutting broccoli using a knife.
952,aeA-HN7BMdo,34,41,497691,unverified,188,English,A MAN IS CUTTING SOME VEGETABLE.
953,aeA-HN7BMdo,34,41,741585,unverified,22,English,A woman is cutting up some brocoli.
954,aeA-HN7BMdo,34,41,157374,unverified,37,English,A woman is cutting broccoli into florets.
955,aeA-HN7BMdo,34,41,599728,unverified,2441,English,preparing something
956,aeA-HN7BMdo,34,41,373663,unverified,187,English,Woman chopping broccoli.
957,aeA-HN7BMdo,34,41,309415,unverified,26,English,a woman cutting up vegatables
958,aeA-HN7BMdo,34,41,844963,unverified,88,English,A woman is chopping a brocolli.
959,aeA-HN7BMdo,34,41,705358,unverified,391,English,A persong is slicing some vegetables with knife
960,aeA-HN7BMdo,34,41,169072,unverified,44,English,A woman is cutting some vegetables.
961,aeA-HN7BMdo,34,41,467982,unverified,151,English,a lady cutting a broccoli inorder to make some meal.
962,aeA-HN7BMdo,34,41,394339,unverified,1578,English,a man cooking in the kitchen and a doggy sit near him
963,aeA-HN7BMdo,34,41,948158,unverified,51,English,A lady is chopping broccoli.
964,aeA-HN7BMdo,34,41,295615,unverified,61,English,A woman cuts up a stalk of broccoli.
965,aeA-HN7BMdo,34,41,130040,unverified,19,English,a man cooking his kichen
966,aeA-HN7BMdo,34,41,977945,unverified,233,English,A men Cooking with Dog
967,aeA-HN7BMdo,34,41,947723,unverified,41,English,A woman is cutting broccoli.
968,aeA-HN7BMdo,34,41,279187,unverified,22,English,A man cuts off the stalk of broccoli and makes smaller pieces broccoli.
969,aeA-HN7BMdo,34,41,963466,unverified,43,English,A lady is cutting vegetable.
970,WWf0Z6ak3Dg,5,15,878566,clean,27,English,A bulldog is chasing a large blue ball around a yard.
971,WWf0Z6ak3Dg,5,15,252681,clean,18,English,A dog is playing with a very large ball.
972,WWf0Z6ak3Dg,5,15,280252,clean,52,English,A dog is playing a ball.
973,WWf0Z6ak3Dg,5,15,435773,clean,20,English,A small dog is chasing a yoga ball.
974,WWf0Z6ak3Dg,5,15,922727,clean,22,English,A dog is chasing a ball.
975,WWf0Z6ak3Dg,5,15,275759,clean,61,English,A french bulldog is playing with a big ball.
976,WWf0Z6ak3Dg,5,15,825347,clean,14,English,A small dog chases a big ball.
977,WWf0Z6ak3Dg,5,15,374994,clean,21,English,A small dog is chasing a large ball.
978,WWf0Z6ak3Dg,5,15,297776,clean,54,English,A dog chases a giant rubber ball around.
979,WWf0Z6ak3Dg,5,15,155632,clean,16,English,A dog is playing with a ball.
980,WWf0Z6ak3Dg,5,15,772960,clean,167,English,A French bulldog is running fast and playing with a blue yoga ball all by himself in a field.
981,WWf0Z6ak3Dg,5,15,550906,clean,25,English,a dog running with a blue ball
982,WWf0Z6ak3Dg,5,15,309959,clean,23,English,The little dog chased the big blue ball.
983,WWf0Z6ak3Dg,5,15,762891,clean,34,English,The dog is playing with a ball.
984,WWf0Z6ak3Dg,5,15,615204,clean,40,English,A small dog is running and rolling a huge ball.
985,WWf0Z6ak3Dg,5,15,625932,clean,44,English,A bulldog is playing with a yoga ball.
986,WWf0Z6ak3Dg,5,15,553931,clean,23,English,The little dog pushed a big blue ball.
987,WWf0Z6ak3Dg,5,15,334439,unverified,210,English,A ball on a dog
988,WWf0Z6ak3Dg,5,15,615202,unverified,35,English,a dog is playing with a ball
989,WWf0Z6ak3Dg,5,15,599728,unverified,95,English,a dog is playing with ball
990,WWf0Z6ak3Dg,5,15,966896,unverified,91,English,A dog playing handball
991,WWf0Z6ak3Dg,5,15,309415,unverified,27,English,A little dog chases a huge ball.
992,WWf0Z6ak3Dg,5,15,741585,unverified,24,English,A little dog plays with a huge blue ball.
993,WWf0Z6ak3Dg,5,15,120123,unverified,34,English,An english bulldog plays in the yard with a large yoga ball.
994,WWf0Z6ak3Dg,5,15,977945,unverified,165,English,French Bulldog goes crazy on Yoga ball
995,WWf0Z6ak3Dg,5,15,705358,unverified,523,English,French Bulldog goes crazy on Yoga ball
996,WWf0Z6ak3Dg,5,15,418656,unverified,25,English,A bull dog is playing a ball.
997,WWf0Z6ak3Dg,5,15,130040,unverified,25,English,a bulldog are playing
998,WWf0Z6ak3Dg,5,15,813710,unverified,22,English,A bulldog is playing with a giant ball.
999,WWf0Z6ak3Dg,5,15,776761,unverified,73,English,A bulldog is pushing a yoga ball around a field.
1000,WWf0Z6ak3Dg,5,15,467982,unverified,269,English,A bulldog playing with a ball in a play grount
1001,WWf0Z6ak3Dg,5,15,554590,unverified,40,English,A dog chases a ball twice its size.
1002,WWf0Z6ak3Dg,5,15,617730,unverified,25,English,A dog chases a large ball around a field.
1003,WWf0Z6ak3Dg,5,15,675312,unverified,63,English,A dog chases a large ball.
1004,WWf0Z6ak3Dg,5,15,148171,unverified,75,English,A dog chasing a yoga ball.
1005,WWf0Z6ak3Dg,5,15,108687,unverified,31,English,A dog is chasing a yoga ball.
1006,WWf0Z6ak3Dg,5,15,169605,unverified,114,English,A dog is playing with a ball.
1007,WWf0Z6ak3Dg,5,15,373663,unverified,21,English,A dog is playing with a ball.
1008,WWf0Z6ak3Dg,5,15,707318,unverified,18,English,A dog is playing with a ball.
1009,WWf0Z6ak3Dg,5,15,155632,unverified,17,English,A dog is playing with a ball.
1010,WWf0Z6ak3Dg,5,15,394339,unverified,46,English,A dog is playing with a big ball.
1011,WWf0Z6ak3Dg,5,15,502429,unverified,159,English,A dog is playing with a big ball.
1012,WWf0Z6ak3Dg,5,15,638934,unverified,12,English,A dog is playing with a large ball outside.
1013,WWf0Z6ak3Dg,5,15,963466,unverified,48,English,A dog is playing with ball.
1014,WWf0Z6ak3Dg,5,15,371782,unverified,144,English,A dog playing with the yoga ball.
1015,WWf0Z6ak3Dg,5,15,919506,unverified,45,English,a dog trying to catch the ball.
1016,WWf0Z6ak3Dg,5,15,728894,unverified,52,English,A French bulldog is having a blast playing with a huge blue ball.
1017,WWf0Z6ak3Dg,5,15,257511,unverified,22,English,A little dog is chasing a big ball.
1018,WWf0Z6ak3Dg,5,15,682611,unverified,63,English,A small dog is pushing a large blue ball around.
1019,WWf0Z6ak3Dg,5,15,132126,unverified,68,English,"At war, a dog and a ball."
1020,WWf0Z6ak3Dg,5,15,347757,unverified,18,English,French bulldog plays with ball
1021,WWf0Z6ak3Dg,5,15,833861,unverified,41,English,The bulldog is playing with the ball
1022,WWf0Z6ak3Dg,5,15,497691,unverified,30,English,A DOG IS PLAYING WITH BALL.
1023,WWf0Z6ak3Dg,5,15,132982,unverified,92,English,A Bulldog is playing with big blue ball.
1024,DBvSfds3FH4,76,80,682611,clean,37,English,A woman is kneading dough.
1025,DBvSfds3FH4,76,80,760882,clean,21,English,A person is kneading dough.
1026,DBvSfds3FH4,76,80,135621,clean,84,English,Someone is kneading a large piece of dough.
1027,DBvSfds3FH4,76,80,280252,clean,30,English,A woman is kneading a dough.
1028,DBvSfds3FH4,76,80,159786,clean,2194,English,A woman is kneading dough.
1029,DBvSfds3FH4,76,80,275759,clean,24,English,A l[woman is preparing something.
1030,DBvSfds3FH4,76,80,157374,clean,58,English,A woman is kneading dough with her hands.
1031,DBvSfds3FH4,76,80,374994,clean,12,English,A person is mashing dough.
1032,DBvSfds3FH4,76,80,297776,clean,47,English,A person kneads dough with their hands.
1033,DBvSfds3FH4,76,80,155632,clean,18,English,A woman is kneading dough.
1034,DBvSfds3FH4,76,80,169605,clean,15,English,A woman is kneeding dough.
1035,DBvSfds3FH4,76,80,617730,clean,17,English,A woman is kneading some dough.
1036,DBvSfds3FH4,76,80,309959,clean,18,English,The lady rolled out the dough.
1037,DBvSfds3FH4,76,80,762891,clean,16,English,The baker is kneading dough.
1038,DBvSfds3FH4,76,80,615204,clean,53,English,A woman is kneading marzipan.
1039,DBvSfds3FH4,76,80,807872,clean,15,English,A chef kneads dough.
1040,DBvSfds3FH4,76,80,553931,clean,16,English,The lady rolled the dough.
1041,DBvSfds3FH4,76,80,833861,unverified,41,English,One person is cooking
1042,DBvSfds3FH4,76,80,965612,unverified,31,English,the person is cooking
1043,DBvSfds3FH4,76,80,132126,unverified,52,English,A WOMAN IN A WHITE TOP HOLDING A CAKE.
1044,DBvSfds3FH4,76,80,707318,unverified,14,English,A woman is kneading dough.
1045,DBvSfds3FH4,76,80,829808,unverified,119,English,A person is making cake.
1046,DBvSfds3FH4,76,80,435773,unverified,18,English,A woman is kneading dough.
1047,DBvSfds3FH4,76,80,497691,unverified,58,English,A GIRL IS MAKING A AATTA.
1048,DBvSfds3FH4,76,80,741585,unverified,16,English,A woman is kneeding some dough.
1049,DBvSfds3FH4,76,80,599728,unverified,32,English,A man is mixing meal
1050,DBvSfds3FH4,76,80,919506,unverified,25,English,a man coking cake.
1051,DBvSfds3FH4,76,80,776761,unverified,22,English,Someone is kneading dough.
1052,DBvSfds3FH4,76,80,303815,unverified,60,English,a person is preparing for cake
1053,DBvSfds3FH4,76,80,394339,unverified,144,English,one man rooling bread with pastry roller
1054,DBvSfds3FH4,76,80,130040,unverified,24,English,a woman showing cake
1055,DBvSfds3FH4,76,80,762891,unverified,13,English,The man is kneading dough.
1056,DBvSfds3FH4,76,80,432704,unverified,62,English,how to make a wedding cake
1057,DBvSfds3FH4,76,80,750723,unverified,42,English,a women is made cake
1058,DBvSfds3FH4,76,80,525230,unverified,140,English,icing a wedding cake video
1059,DBvSfds3FH4,76,80,633378,unverified,34,English,A woman is pressing dough.
1060,DBvSfds3FH4,76,80,638934,unverified,12,English,A woman is kneading marzipan.
1061,DBvSfds3FH4,76,80,131538,unverified,30,English,A chef kneads dough.
1062,Ms3QdGIzltU,1,16,772960,clean,173,English,A brown Hamster is eating some nutshells placed on a table.
1063,Ms3QdGIzltU,1,16,550906,clean,60,English,a hamster eating seeds and carrots
1064,Ms3QdGIzltU,1,16,297776,clean,45,English,A hamster eats several seeds.
1065,Ms3QdGIzltU,1,16,922727,clean,35,English,A hamster is eating food.
1066,Ms3QdGIzltU,1,16,888508,clean,36,English,A hamster is eating seeds.
1067,Ms3QdGIzltU,1,16,155632,clean,19,English,A hamster is eating sunflower seeds.
1068,Ms3QdGIzltU,1,16,374994,clean,24,English,A hamster is eating sunflower seeds.
1069,Ms3QdGIzltU,1,16,135621,clean,75,English,A hamster is eating sunflower seeds.
1070,Ms3QdGIzltU,1,16,625932,clean,58,English,A hamster is putting seeds in its mouth.
1071,Ms3QdGIzltU,1,16,615204,clean,86,English,A hamster is stuffing sunflower seeds into its cheeks.
1072,Ms3QdGIzltU,1,16,275759,clean,32,English,A mouse is eating something.
1073,Ms3QdGIzltU,1,16,309959,clean,22,English,The hamster ate sunflower seeds.
1074,Ms3QdGIzltU,1,16,762891,clean,42,English,The hamster is eating sunflower seeds.
1075,Ms3QdGIzltU,1,16,553931,clean,26,English,The hamster is eating the sunflower seeds.
1076,Ms3QdGIzltU,1,16,807741,unverified,226,English,The Amazing Hamster Storing Food
1077,Ms3QdGIzltU,1,16,371782,unverified,135,English,A hamster is storing food .
1078,Ms3QdGIzltU,1,16,741585,unverified,61,English,A hamster eats some sunflower seeds.
1079,Ms3QdGIzltU,1,16,599728,unverified,37,English,A rat is eating something
1080,Ms3QdGIzltU,1,16,705358,unverified,511,English,a rat is taking some Hamster Storing Food
1081,Ms3QdGIzltU,1,16,394339,unverified,355,English,a rat eating some dry froot
1082,Ms3QdGIzltU,1,16,334439,unverified,47,English,The rat is eating food
1083,Ms3QdGIzltU,1,16,977945,unverified,194,English,Smoke - The Amazing Hamster Storing Food
1084,Ms3QdGIzltU,1,16,857450,unverified,62,English,Smoke- the amazing hamster storing food
1085,Ms3QdGIzltU,1,16,108687,unverified,36,English,A hamster is eating food.
1086,Ms3QdGIzltU,1,16,651813,unverified,22,English,A gerbil is eating seeds.
1087,Ms3QdGIzltU,1,16,682611,unverified,111,English,A hamster is eating something that looks like nuts.
1088,Ms3QdGIzltU,1,16,760882,unverified,29,English,A hamster is eating seeds.
1089,Ms3QdGIzltU,1,16,948244,unverified,460,English,A hamster crawls across a table stuffing sunflower seeds and carrots into its mouth.
1090,Ms3QdGIzltU,1,16,707318,unverified,21,English,A hamster is eating sunflower seeds.
1091,Ms3QdGIzltU,1,16,829808,unverified,89,English,A rat is eating food.
1092,Ms3QdGIzltU,1,16,418656,unverified,69,English,A hamster is eating its food.
