,VideoID,Start,End,WorkerID,Source,AnnotationTime,Language,Description
775,ByGspTdA1ug,16,24,605851,unverified,99,English,A man pushing a cat through floor
776,ByGspTdA1ug,16,24,389584,unverified,31,English,A man wipes the floor with a nonchalant cat.
777,ByGspTdA1ug,16,24,257003,unverified,102,English,A person is pushing a sleeping cat along the corridor.
778,ByGspTdA1ug,16,24,109153,unverified,17,English,A women is sliding a cat
779,ByGspTdA1ug,16,24,948244,unverified,46,English,A man is pushing a cat around the wood floor.
780,ByGspTdA1ug,16,24,976577,unverified,113,English,boy is cleaning floor with the cat
781,ByGspTdA1ug,16,24,860525,unverified,177,English,A MAN IS SWEEPING A CAT ON FLOOR.
782,ByGspTdA1ug,16,24,794301,unverified,79,English,A man is shifting a cat over the floor.
783,ByGspTdA1ug,16,24,160707,unverified,42,English,A cat enjoying its ride sleeping on the fine floor
784,ByGspTdA1ug,16,24,135621,unverified,93,English,There is a man pushing a cat across a wooden floor while the cat lies limp.
785,ByGspTdA1ug,16,24,502429,unverified,163,English,A man is sliding a cat on the floor.
786,ByGspTdA1ug,16,24,147587,unverified,169,English,A person is playing with a cat.
787,ByGspTdA1ug,16,24,230966,unverified,185,English,Boy cleaning the floor with the cat.
788,ByGspTdA1ug,16,24,922727,unverified,57,English,A cat is being pushed across the floor by a man.
789,ByGspTdA1ug,16,24,275759,unverified,73,English,A person is dragging a cat over the floor.
790,ByGspTdA1ug,16,24,387131,unverified,26,English,This man is pushing a cat across the floor.
791,ByGspTdA1ug,16,24,455199,unverified,56,English,cat is very happy
792,ByGspTdA1ug,16,24,297776,unverified,36,English,A person pushes a cat across a wood floor.
793,ByGspTdA1ug,16,24,147492,unverified,65,English,Someone slides a cat across a wooden floor.
794,ByGspTdA1ug,16,24,844963,unverified,284,English,A man is sliding a cat across a polished floor.
795,ByGspTdA1ug,16,24,155632,unverified,100,English,A man dusts his wood floor with his cat.
796,ByGspTdA1ug,16,24,223451,unverified,46,English,A guy is pushing a cat lying on the floor.
797,ByGspTdA1ug,16,24,358551,unverified,121,English,A man is moving his cat on the floor.
798,ByGspTdA1ug,16,24,505632,unverified,72,English,"The owner of the cat, used the cat to mop the floor."
799,ByGspTdA1ug,16,24,612493,unverified,108,English,A women is stressing acat.
800,ByGspTdA1ug,16,24,277558,unverified,54,English,A lady is dragging a lying cat
801,ByGspTdA1ug,16,24,295615,unverified,65,English,"A man is pushing a cat, who is laying on his side, across the floor and down the hall."
802,ByGspTdA1ug,16,24,481414,unverified,54,English,A person is sliding a cat across the floor.
803,ByGspTdA1ug,16,24,285931,unverified,21,English,A man pushes a cat across the floor like a dust mop.
804,ByGspTdA1ug,16,24,294348,unverified,176,English,The young man is sliding a cat across the wooden floor.
805,ByGspTdA1ug,16,24,615204,unverified,44,English,A man is pushing a cat along the floor.
806,ByGspTdA1ug,16,24,963466,unverified,138,English,A man is playing with the cat.
807,ByGspTdA1ug,16,24,535287,unverified,278,English,A man pushes a cat across a hardwood floor.
808,ByGspTdA1ug,16,24,625932,unverified,95,English,A cat is being slid around the floor.
809,ByGspTdA1ug,16,24,553931,unverified,30,English,A man is pushing a cat along the wooden floor.
810,-_hbPLsZvvo,323,328,651813,clean,9,English,A man is arranging sushi.
811,-_hbPLsZvvo,323,328,374994,clean,33,English,A person is arranging food on a dish.
812,-_hbPLsZvvo,323,328,825347,clean,16,English,A person is making a hot dog piece look like an octopus.
813,-_hbPLsZvvo,323,328,159786,clean,363,English,A woman arranges a food dish.
814,-_hbPLsZvvo,323,328,807872,clean,21,English,A woman cuts a squid.
815,-_hbPLsZvvo,323,328,682611,clean,94,English,A woman is adding eyes to squash cut into ghost-like pieces.
816,-_hbPLsZvvo,323,328,181773,clean,291,English,A woman is arranging some food and decorating it.
817,-_hbPLsZvvo,323,328,275759,clean,34,English,A woman is decorating some food.
818,-_hbPLsZvvo,323,328,617730,clean,82,English,A woman is preparing a plate of food.
819,-_hbPLsZvvo,323,328,155632,clean,20,English,A woman is preparing food.
820,-_hbPLsZvvo,323,328,772960,clean,335,English,"A woman places sesame seeds as eyes, on an octopus-shaped sausage placed on a small white tray."
821,-_hbPLsZvvo,323,328,297776,clean,78,English,A woman prepares a sushi tray.
822,-_hbPLsZvvo,323,328,615204,clean,58,English,Sesame seed eyes are added to a sausage cut to look like an octopus.
823,-_hbPLsZvvo,323,328,135621,clean,86,English,Someone is decorating a cut piece of sausage with eyes.
824,-_hbPLsZvvo,323,328,922727,clean,50,English,Someone is decorating food on a plate.
825,-_hbPLsZvvo,323,328,553931,clean,24,English,Someone made the sushi look like an octopus.
826,-_hbPLsZvvo,323,328,309959,clean,25,English,The lady made the sushi look like an octopus.
827,-_hbPLsZvvo,323,328,762891,clean,21,English,The woman is garnishing vegetables.
828,-_hbPLsZvvo,323,328,132982,unverified,110,English,"A woman garnish a Bento dish in the serving plate,"
829,-_hbPLsZvvo,323,328,840635,unverified,39,English,A woman is putting a vegetable on a plate.
830,-_hbPLsZvvo,323,328,965612,unverified,136,English,the person is showing how to make bento
831,-_hbPLsZvvo,323,328,906649,unverified,49,English,A woman prepares a bento box.
832,-_hbPLsZvvo,323,328,707318,unverified,21,English,A person puts seeds on a hot dog.
833,-_hbPLsZvvo,323,328,318570,unverified,459,English,A person is placing the black thing on the food.
834,-_hbPLsZvvo,323,328,418656,unverified,56,English,A lady is decorating her dish.
835,-_hbPLsZvvo,323,328,741585,unverified,62,English,Someone put two sausages on a platter.
836,-_hbPLsZvvo,323,328,373663,unverified,462,English,Someone is preparing some food.
837,-_hbPLsZvvo,323,328,813710,unverified,46,English,A woman is preparing some bento.
838,-_hbPLsZvvo,323,328,919506,unverified,33,English,a man coking.
839,-_hbPLsZvvo,323,328,169072,unverified,49,English,somebody is decorating vegetables.
840,-_hbPLsZvvo,323,328,834331,unverified,43,English,A video on How to make Bento.
841,-_hbPLsZvvo,323,328,394339,unverified,62,English,A person making bento
842,-_hbPLsZvvo,323,328,357342,unverified,57,English,A woman plates an asian dish.
843,-_hbPLsZvvo,323,328,977945,unverified,180,English,A person making  Bento
844,-_hbPLsZvvo,323,328,947723,unverified,59,English,A woman adds eyes to a piece of food to make it look like an octopus.
845,-_hbPLsZvvo,323,328,161407,unverified,185,English,A plate with full of fruits are displayed
846,-_hbPLsZvvo,323,328,762891,unverified,18,English,The woman is garnishing the plate.
847,-_hbPLsZvvo,323,328,909965,unverified,330,English,How to make bento japanese boxed lunch.
848,6t0BpjwYKco,217,229,682611,clean,61,English,A woman seasons both sides of a pork chop.
849,6t0BpjwYKco,217,229,760882,clean,22,English,A woman is seasoning a pork chop.
850,6t0BpjwYKco,217,229,707318,clean,16,English,A woman seasons a pork chop.
851,6t0BpjwYKco,217,229,135621,clean,53,English,A woman is grinding black pepper onto a pork chop.
852,6t0BpjwYKco,217,229,280252,clean,47,English,A woman is spreading spices on a meat.
853,6t0BpjwYKco,217,229,275759,clean,35,English,A woman is sprinkling pepper and salt over pork meat.
854,6t0BpjwYKco,217,229,374994,clean,13,English,A woman is seasoning meat.
855,6t0BpjwYKco,217,229,297776,clean,37,English,A woman seasons a piece of raw meat.
856,6t0BpjwYKco,217,229,373663,clean,23,English,A woman is seasoning some meat.
857,6t0BpjwYKco,217,229,155632,clean,104,English,A woman is seasoning a pork chop.
858,6t0BpjwYKco,217,229,169605,clean,15,English,A woman is seasoning steak.
859,6t0BpjwYKco,217,229,617730,clean,19,English,A woman is seasoning a piece of meat.
860,6t0BpjwYKco,217,229,896610,clean,34,English,A woman is sprinkling salt and pepper on a pork loin.
861,6t0BpjwYKco,217,229,309959,clean,14,English,The lady seasoned the meatn.
862,6t0BpjwYKco,217,229,762891,clean,22,English,The woman is seasoning the pork chop.
863,6t0BpjwYKco,217,229,675312,clean,59,English,A woman is grinding salt and pepper onto a pork chop.
864,6t0BpjwYKco,217,229,807872,clean,20,English,A woman seasons some meat.
865,6t0BpjwYKco,217,229,553931,clean,14,English,The lady seasoned the meat.
866,6t0BpjwYKco,217,229,965612,unverified,64,English,the women is cooking
867,6t0BpjwYKco,217,229,949760,unverified,59,English,A woman is spreading the pepper in the fish
868,6t0BpjwYKco,217,229,318570,unverified,141,English,a lady is putting the salt on the meat.
869,6t0BpjwYKco,217,229,257511,unverified,22,English,A woman is adding seasonings to a piece of meat.
870,6t0BpjwYKco,217,229,741585,unverified,25,English,A woman is putting spices on a piece of meat.
871,6t0BpjwYKco,217,229,599728,unverified,216,English,a lady making a dish in the kitchen
872,6t0BpjwYKco,217,229,373663,unverified,25,English,A woman is seasoning some meat.
873,6t0BpjwYKco,217,229,120123,unverified,44,English,Cooking with the dog show demonstrates how to make Japanese curry with tomato.
874,6t0BpjwYKco,217,229,424928,unverified,36,English,A woman is seasoning a piece of meat.
875,6t0BpjwYKco,217,229,919506,unverified,22,English,a woman coking.
876,6t0BpjwYKco,217,229,617730,unverified,27,English,A woman is seasoning some meat.
877,6t0BpjwYKco,217,229,762891,unverified,13,English,The woman is seasoning the port chop.
878,6t0BpjwYKco,217,229,750723,unverified,51,English,anyone is making dish
879,6t0BpjwYKco,217,229,525230,unverified,50,English,clear detail for making katsu curry
880,6t0BpjwYKco,217,229,501877,unverified,21,English,A woman is seasoning meat.
